OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity,Usage_multiple,PartHabitation(%),PartNonHabitation(%),z_GFAtotal
26850,Multifamily LR (1-4),Low-Rise Multifamily,Evergreen Hotel Building,400 Maynard Avenue South,98204.0,2,DOWNTOWN,47.59897,-122.32468,1916,1.0,3.0,24171,0,24171,"Multifamily Housing, Retail Store",Multifamily Housing,14400.0,Retail Store,7200.0,Other - Lodging/Residential,2571.0,,,39.0,40.40000153,79.40000153,83.40000153,843267.0,873205.875,0.0,116262.0,396686.0,4465.810547,446581.0,False,Compliant,,26.48,1.1,Multi usage,59.58,40.42,-0.4928822345747908
26852,Multifamily LR (1-4),Low-Rise Multifamily,Atlas Building,420 Maynard Avenue South,98104.0,2,DOWNTOWN,47.59858,-122.3247,1920,1.0,4.0,46560,0,46560,"Multifamily Housing, Restaurant, Retail Store",Multifamily Housing,46560.0,Retail Store,3000.0,Restaurant,2000.0,,,133.5,134.1000061,211.3000031,213.5,6881405.5,6916663.0,0.0,514840.6875,1756636.0,51247.6875,5124769.0,False,Non-Compliant,High outlier,284.42,6.11,Multi usage,90.3,9.7,-0.3561314684821028
26855,Multifamily LR (1-4),Low-Rise Multifamily,Rex Apartments,657 South King Street,98104.0,2,DOWNTOWN,47.5982,-122.3247,1909,1.0,4.0,34560,0,34560,"Multifamily Housing, Retail Store",Multifamily Housing,20520.0,Retail Store,14400.0,,,,94.0,29.29999924,32.20000076,71.90000153,77.69999695,1023327.875,1125035.25,0.0,201473.7969,687429.0,3358.990234,335899.0,False,Compliant,,22.63,0.65,Multi usage,58.76,41.24,-0.42942680070383027
26870,SPS-District K-12,K-12 School,John Stanford Int'l Elementary,4057 5th Ave. N.E.,98105.0,4,LAKE UNION,47.65753,-122.32405,2000,1.0,2.0,61052,0,61052,K-12 School,K-12 School,61052.0,,,,,,80.0,38.79999924,41.79999924,98.5,103.0999985,2366929.5,2549041.25,0.0,494999.0938,1688937.0,6779.92334,677992.0,True,Error - Correct Default Data,,47.78,0.78,Mono usage,0.0,100.0,-0.26761513893566324
26881,Multifamily MR (5-9),Mid-Rise Multifamily,Laurelhurst Condominium Owners Association,4545 Sand Point Way NE,98105.0,4,NORTHEAST,47.66208,-122.28664,1968,1.0,8.0,143960,0,143960,"Multifamily Housing, Parking",Multifamily Housing,99564.0,Parking,34610.0,,,,97.0,30.10000038,32.20000076,75.09999847,81.09999847,2993610.0,3205758.5,0.0,607567.875,2073022.0,9205.879883,920588.0,False,Compliant,,63.34,0.44,Multi usage,74.21,25.79,0.23878231138425185
26883,NonResidential,Other,Washington Hall,153 14th Avenue,98122.0,3,CENTRAL,47.60285,-122.31458,1908,1.0,3.0,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,13364.0,Office,8420.0,,,,,47.20000076,47.20000076,91.19999695,91.19999695,1028277.313,1028277.313,0.0,127068.8984,433559.0,5947.179688,594718.0,False,Compliant,,34.61,1.34,Multi usage,0.0,100.0,-0.4825414847871754
26896,Multifamily LR (1-4),Low-Rise Multifamily,Wingate Apartments,1600 NE 47th ST,98105.0,4,NORTHEAST,47.66332,-122.31054,1972,1.0,3.0,20004,0,20004,"Multifamily Housing, Parking",Multifamily Housing,15346.0,Parking,4658.0,,,,,30.70000076,32.79999924,96.40000153,103.0,471113.3125,503455.4063,0.0,138075.4063,471113.0,0.0,0.0,False,Compliant,,3.28,0.16,Multi usage,76.71,23.29,-0.5183340386887857
26905,NonResidential,Other,Kappa Alpha Theta,4521 17th Ave NE,98105.0,4,NORTHEAST,47.66192,-122.30998,1924,1.0,3.0,20686,0,20686,Other - Lodging/Residential,Other - Lodging/Residential,20686.0,,,,,,,58.40000153,63.90000153,108.1999969,116.0,1207504.0,1321763.125,0.0,136069.2031,464268.0,7432.359863,743236.0,False,Compliant,,42.71,2.06,Mono usage,0.0,100.0,-0.5141684206408509
26906,NonResidential,Residence Hall,4503,4503 17th Ave NE,98105.0,4,NORTHEAST,47.6617,-122.31007,1929,1.0,3.0,22124,0,22124,Residence Hall/Dormitory,Residence Hall/Dormitory,22124.0,,,,,,82.0,28.79999924,29.5,90.5,92.5,637685.0,652060.0,0.0,186894.7969,637685.0,0.0,0.0,False,Compliant,,4.45,0.2,Mono usage,0.0,100.0,-0.5053851966629471
26907,Multifamily LR (1-4),Low-Rise Multifamily,(ID#26907)WASHINGTON SQUARE,4504 16TH AVE NE,98105.0,4,NORTHEAST,47.66152,-122.31046,1988,1.0,4.0,34795,0,34795,"Multifamily Housing, Parking",Multifamily Housing,36112.0,Parking,18255.0,,,,95.0,29.89999962,31.60000038,93.90000153,99.09999847,1079505.0,1139368.375,0.0,316384.8125,1079505.0,0.0,0.0,False,Compliant,,7.53,0.22,Multi usage,66.42,33.58,-0.4279914337811548
26908,Multifamily LR (1-4),Low-Rise Multifamily,Sortun Court Apartments,4550 16th Ave NE,98105.0,4,NORTHEAST,47.66261,-122.31043,1999,1.0,3.0,23800,0,23800,"Multifamily Housing, Parking",Multifamily Housing,13200.0,Parking,10600.0,,,,,37.29999924,39.59999847,117.1999969,124.1999969,492807.6875,522258.3125,0.0,144433.5938,492807.0,0.0,0.0,False,Compliant,,3.44,0.14,Multi usage,55.46,44.54,-0.49514828192931254
26909,NonResidential,Residence Hall,Chi Omega Fraternity of Washington,4549 18th Ave. NE,98105.0,4,NORTHEAST,47.66289,-122.30863,1926,1.0,3.0,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,,,,,,82.0,58.0,63.79999924,91.80000305,98.69999695,1594504.875,1753311.875,0.0,119005.2031,406046.0,11884.58984,1188459.0,False,Compliant,,65.95,2.4,Mono usage,0.0,100.0,-0.4726282911041868
26911,NonResidential,Residence Hall,Sigma Chi Fraternity,4505 18th Ave NE,98105.0,4,NORTHEAST,47.66164,-122.30874,1926,1.0,4.0,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616.0,,,,,,55.0,70.09999847,75.0,139.5,145.6999969,1656420.25,1771038.0,0.0,218032.5938,743927.0,9124.929688,912493.0,False,Compliant,,53.65,2.27,Mono usage,0.0,100.0,-0.4962721436900457
26922,NonResidential,Residence Hall,Upstairs Downstairs Apartments,4538 18th AVE NE,98105.0,4,NORTHEAST,47.66238,-122.30801,1976,1.0,3.0,33448,0,33448,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,,,,,,78.0,29.89999962,32.09999847,93.69999695,100.8000031,998633.5,1073833.25,0.0,292682.6875,998633.0,0.0,0.0,False,Compliant,,6.96,0.21,Mono usage,0.0,100.0,-0.4362188348230437
26924,NonResidential,Mixed Use Property,Yesler Community Center,917 E Yesler Way,98122.0,2,EAST,47.60153,-122.31986,2005,0.0,2.0,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,,,99.19999695,112.1999969,178.3000031,193.6000061,2217620.0,2506557.5,0.0,232104.4063,791940.0,14256.7998,1425680.0,False,Compliant,,81.24,2.75,Multi usage,0.0,100.0,-0.4602841355691775
26930,NonResidential,Senior Care Community,Seattle Keiro,1601 E. Yesler Way,98122.0,3,CENTRAL,47.60133,-122.31088,1987,1.0,2.0,74840,0,74840,Senior Care Community,Senior Care Community,74840.0,,,,,,48.0,110.5,113.4000015,230.8000031,237.5,8268496.5,8485438.0,0.0,1204877.625,4111042.0,41574.53516,4157454.0,False,Compliant,,249.46,3.33,Mono usage,0.0,100.0,-0.18339880221289837
26933,NonResidential,Other,Langston Hughes Performing Arts Center,104 17th Ave South,98144.0,3,CENTRAL,47.60133,-122.31088,1913,1.0,3.0,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,,,80.09999847,93.19999695,123.0999985,138.3999939,2473302.0,2879554.5,0.0,169077.4063,576892.0,18964.09961,1896410.0,False,Compliant,,104.74,4.99,Multi usage,0.0,100.0,-0.5122993896691967
26939,NonResidential,K-12 School,First Place,172 20th Ave,98122.0,3,CENTRAL,47.6032,-122.30596,1925,1.0,2.0,22344,0,22344,K-12 School,K-12 School,22344.0,,,,,,40.0,68.09999847,74.5,123.5,131.1000061,1522596.75,1663727.125,0.0,162832.7969,555586.0,9670.109375,967011.0,False,Compliant,,55.23,2.47,Mono usage,0.0,100.0,-0.5040414489055488
26956,NonResidential,University,Kerry Hall,710 E. Roy St.,98121.0,3,EAST,47.62531,-122.32303,1921,1.0,3.0,31900,0,31900,College/University,College/University,26000.0,,,,,,,94.80000305,105.3000031,160.1999969,171.1999969,2466100.0,2737986.0,0.0,220900.5938,753713.0,17123.87109,1712387.0,False,Compliant,,96.2,3.02,Mono usage,0.0,100.0,-0.4456739326796465
26961,NonResidential,Other,Loyal Heights Community Center,2101 NW 77th St,98117.0,6,BALLARD,47.68475,-122.38257,1950,1.0,2.0,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,Pre-school/Daycare,1445.0,,,54.90000153,61.09999847,103.9000015,112.1999969,1631479.125,1816709.0,0.0,193124.2969,658940.0,9725.390625,972539.0,False,Compliant,,56.25,1.91,Multi usage,0.0,100.0,-0.46083995850519227
26973,NonResidential,Mixed Use Property,New Central,657 South Weller Street,98104.0,2,DOWNTOWN,47.59737,-122.32487,1909,1.0,3.0,49299,0,49299,"Multifamily Housing, Office, Restaurant",Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,,,89.19999695,90.90000153,0.0,0.0,4729846.5,4821852.0,0.0,387981.3125,1323792.0,0.0,0.0,False,Compliant,,9.23,0.19,Multi usage,44.55,55.45,-0.3394018089024935
26979,Multifamily LR (1-4),Low-Rise Multifamily,McBride Court,4515 29TH AVE S,98108.0,2,GREATER DUWAMISH,47.56183,-122.29564,2005,1.0,3.0,58035,15187,42848,"Multifamily Housing, Parking",Multifamily Housing,42908.0,Parking,15089.0,,,,98.0,22.20000076,23.60000038,69.69999695,74.09999847,952635.375,1011952.875,0.0,279201.4063,952635.0,0.0,0.0,False,Compliant,,6.64,0.11,Multi usage,73.98,26.02,-0.2860428070450759
26980,Multifamily LR (1-4),Low-Rise Multifamily,Snoqualmie Building,2917 S SNOQUALMIE ST,98108.0,2,GREATER DUWAMISH,47.56131,-122.29483,2005,1.0,4.0,54300,0,54300,"Multifamily Housing, Parking, Social/Meeting Hall",Multifamily Housing,41057.0,Parking,10555.0,Social/Meeting Hall,2688.0,,84.0,27.5,28.89999962,86.19999695,90.80000305,1201587.125,1265040.75,0.0,352165.0,1201587.0,0.0,0.0,False,Compliant,,8.38,0.15,Multi usage,75.61,24.39,-0.3088559791990886
26984,Multifamily HR (10+),High-Rise Multifamily,Newmark Tower-375,1415 2nd Ave,98101.0,7,DOWNTOWN,47.6087,-122.33884,1991,1.0,24.0,220018,0,220018,"Multifamily Housing, Parking",Multifamily Housing,174428.0,Parking,45590.0,,,,2.0,57.59999847,61.09999847,163.6999969,172.6000061,10046434.0,10658889.0,0.0,2524993.25,8615277.0,14311.55957,1431156.0,False,Compliant,,136.07,0.62,Multi usage,79.28,20.72,0.7033403428942642
26986,NonResidential,Supermarket / Grocery Store,Admiral,2320 42nd Ave SW,98116.0,1,SOUTHWEST,47.58217,-122.38479,1997,1.0,1.0,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,30899.0,Office,942.0,,,,,412.7000122,426.6000061,851.0999756,865.7999878,13140574.0,13584036.0,0.0,1865567.25,6365315.0,67752.58594,6775259.0,False,Compliant,,404.21,12.69,Multi usage,0.0,100.0,-0.4460343013964033
26989,Multifamily LR (1-4),Senior Care Community,24756-Brookdale Admiral Heights,2326 California Ave SW,98116.0,1,SOUTHWEST,47.58212,-122.38611,2000,1.0,4.0,76699,19133,57566,"Parking, Senior Care Community",Senior Care Community,57566.0,Parking,0.0,,,,35.0,73.19999695,76.09999847,181.1000061,187.3999939,4215991.5,4380679.5,0.0,841156.0,2870024.0,13459.66992,1345967.0,False,Compliant,,91.49,1.19,Multi usage,0.0,100.0,-0.17204413366288243
26994,NonResidential,Mixed Use Property,Arboretum Court 2,3130 E Madison St,98122.0,3,EAST,47.627,-122.29153,1988,1.0,2.0,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,,,130.1000061,134.6000061,280.7000122,285.3999939,2735811.5,2830649.5,0.0,425240.4063,1450920.0,12848.91016,1284891.0,False,Compliant,,78.36,3.73,Multi usage,0.0,100.0,-0.5120306401177172
26995,Multifamily MR (5-9),Mid-Rise Multifamily,Milwaukee Apartments,668 South King Street,98104.0,2,DOWNTOWN,47.59861,-122.32413,1911,1.0,5.0,81120,0,81120,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,37000.0,Parking,6000.0,Retail Store,6000.0,,98.0,37.0,39.09999847,116.1999969,122.8000031,1591124.875,1681783.125,0.0,466332.0,1591125.0,0.0,0.0,False,Compliant,,11.09,0.14,Multi usage,75.51,24.49,-0.14504091168352767
26997,NonResidential,Mixed Use Property,Trader Joes/AAA,4555 Roosevelt Way NE,98105.0,4,NORTHEAST,47.66272,-122.31798,1999,1.0,2.0,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,24288.0,Retail Store,16710.0,Office,16128.0,,9.0,172.1000061,172.1000061,540.5,540.5,5652231.0,5652231.0,0.0,1656573.875,5652230.0,0.0,0.0,False,Compliant,,39.4,1.2,Multi usage,0.0,100.0,-0.4393949658859852
27007,NonResidential,Worship Facility,Seattle Community Church,4501 46th Avenue NE,98105.0,4,NORTHEAST,47.66146,-122.2788,1954,1.0,2.0,20039,0,20039,Worship Facility,Worship Facility,20039.0,,,,,,100.0,5.199999809,5.199999809,16.39999962,16.39999962,104722.2969,104722.2969,0.0,30692.30078,104722.0,0.0,0.0,False,Non-Compliant,Low outlier,0.73,0.04,Mono usage,0.0,100.0,-0.5181202606364723
27008,SPS-District K-12,K-12 School,Laurelhurst Elementary,4530 46th Ave. N.E.,98105.0,4,NORTHEAST,47.6622,-122.27796,1928,1.0,2.0,54943,0,54943,K-12 School,K-12 School,57247.0,,,,,,94.0,37.70000076,43.59999847,63.79999924,70.90000153,2155390.25,2498122.25,0.0,195086.9063,665637.0,14897.53809,1489754.0,True,Error - Correct Default Data,,83.76,1.52,Mono usage,0.0,100.0,-0.30492857098087434
27013,NonResidential,Warehouse,Northwest Wholesale Florists,525 S Front Street,98108.0,2,GREATER DUWAMISH,47.54761,-122.32759,1960,1.0,1.0,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,41256.0,,,,,,33.0,33.20000076,37.09999847,82.0,86.09999847,1368120.5,1529218.125,0.0,272891.0938,931104.0,4370.157227,437016.0,False,Compliant,,29.7,0.67,Mono usage,0.0,100.0,-0.3688604245112761
27016,NonResidential,Small- and Mid-Sized Office,"Pacific Georgetown Center, LLC",6363 7th Ave S.,98108.0,2,GREATER DUWAMISH,47.54494,-122.32543,1969,1.0,1.0,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,,66.0,43.20000076,46.40000153,108.3000031,111.8000031,1295485.25,1394293.5,0.0,265132.1875,904631.0,3908.540527,390854.0,False,Compliant,,27.06,0.77,Multi usage,0.0,100.0,-0.4266354701350528
27020,NonResidential,Residence Hall,Alpha Delta Pi Chapter House,1805 NE 47th,98177.0,4,NORTHEAST,47.66281,-122.30819,1950,1.0,3.0,29084,0,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,,,,,,66.0,62.79999924,67.0,111.0,116.5,1632498.625,1741865.25,0.0,164321.4063,560665.0,10718.34082,1071834.0,False,Compliant,,60.83,2.09,Mono usage,0.0,100.0,-0.46287390397434525
27039,Multifamily LR (1-4),Low-Rise Multifamily,Uptown Condo HOA,520 2ND AVE W,98119.0,7,DOWNTOWN,47.60201,-122.33225,1992,1.0,4.0,35655,0,35655,"Multifamily Housing, Retail Store",Multifamily Housing,24389.0,Retail Store,5516.0,,,,29.0,46.59999847,49.40000153,115.0,121.1999969,1394408.25,1477343.875,0.0,276981.9063,945062.0,4493.459961,449346.0,False,Compliant,,30.45,0.85,Multi usage,81.55,18.45,-0.4227386016385976
27040,Multifamily LR (1-4),Low-Rise Multifamily,Urban League Village,2300 S Massachusetts Street,98144.0,3,SOUTHEAST,47.58874,-122.30185,1900,1.0,3.0,48441,0,48441,"Multifamily Housing, Museum",Multifamily Housing,29302.0,Museum,19139.0,,,,,41.40000153,43.5,115.3000031,121.4000015,2003447.625,2106067.5,0.0,488099.1875,1665394.0,3380.530029,338053.0,False,Compliant,,29.56,0.61,Multi usage,60.49,39.51,-0.344642425156347
27042,Multifamily MR (5-9),Mid-Rise Multifamily,Uwajimaya Village,521 South Weller St.,98104.0,2,DOWNTOWN,47.59774,-122.3273,2000,1.0,5.0,294707,71557,223150,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,156378.0,Parking,71557.0,Retail Store,66772.0,,69.0,86.19999695,87.09999847,225.1000061,225.6999969,19234064.0,19441544.0,0.0,4211202.0,14368621.0,48654.41406,4865441.0,False,Compliant,,358.57,1.22,Multi usage,53.06,46.94,1.159536598586648
27047,Multifamily MR (5-9),Mid-Rise Multifamily,Veer Lofts,401 9th Avenue N,98109.0,7,LAKE UNION,47.62222,-122.34014,2008,1.0,6.0,103931,0,103931,"Multifamily Housing, Parking",Multifamily Housing,92835.0,Parking,43979.0,,,,84.0,30.70000076,32.59999847,96.19999695,102.4000015,2845428.5,3026054.75,0.0,833947.3125,2845428.0,0.0,0.0,False,Compliant,,19.84,0.19,Multi usage,67.85,32.15,-0.005712593074375555
27059,Multifamily LR (1-4),Low-Rise Multifamily,700 Broadway,700 Broadway East,98102.0,3,EAST,47.62565133,-122.32065,2003,1.0,4.0,88426,31559,56867,"Bank Branch, Multifamily Housing, Parking, Restaurant, Strip Mall",Multifamily Housing,58849.0,Parking,29868.0,Strip Mall,4312.0,,55.0,38.20000076,39.5,103.5999985,107.3000031,2645481.25,2740614.0,0.0,617558.125,2107108.0,5383.729492,538373.0,False,Compliant,,43.28,0.49,Multi usage,63.26,36.74,-0.10041627024919926
27071,Multifamily HR (10+),Senior Care Community,Bayview Manor,11 W. Aloha St.,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62684,-122.35736,1960,1.0,10.0,241387,43568,197819,"Office, Parking, Senior Care Community",Senior Care Community,186486.0,Parking,43568.0,Office,11335.0,,46.0,46.29999924,46.29999924,145.3999939,145.3999939,9161371.0,9161371.0,0.0,2685044.0,9161370.0,0.0,0.0,False,Compliant,,63.87,0.26,Multi usage,0.0,100.0,0.8338610057481055
27080,NonResidential,Worship Facility,Japanese Presbyterian Church,1801 24th Avenue South,98144.0,3,SOUTHEAST,47.58671,-122.30201,1963,1.0,2.0,22952,0,22952,"Parking, Worship Facility",Worship Facility,22962.0,Parking,0.0,,,,98.0,20.5,23.70000076,32.79999924,36.70000076,470666.6875,545136.5,0.0,36306.5,123878.0,3467.890137,346789.0,False,Compliant,,19.28,0.84,Multi usage,0.0,100.0,-0.5003278187396479
27081,Multifamily MR (5-9),Mid-Rise Multifamily,Soundview Apartments,4815 California AVE SW,98116.0,1,SOUTHWEST,47.55856,-122.38723,2001,1.0,6.0,108066,0,108066,"Multifamily Housing, Retail Store",Multifamily Housing,71549.0,Retail Store,4081.0,,,,,26.70000076,27.79999924,84.0,87.30000305,2022990.625,2101574.75,0.0,592904.625,2022991.0,0.0,0.0,False,Compliant,,14.1,0.13,Multi usage,94.6,5.4,0.019543756820361368
27089,Multifamily MR (5-9),Mid-Rise Multifamily,Nine Cherry Square,905 Cherry St,98104.0,3,EAST,47.6062,-122.32503,1969,1.0,7.0,29618,0,29618,"Multifamily Housing, Parking",Multifamily Housing,29618.0,Parking,9500.0,,,,57.0,39.29999924,41.70000076,123.4000015,131.0,1164052.75,1235228.5,0.0,341164.3125,1164053.0,0.0,0.0,False,Compliant,,8.12,0.27,Multi usage,75.71,24.29,-0.45961226169047836
27095,Multifamily LR (1-4),Low-Rise Multifamily,1926 Fairview,1926 Fairview Ave E,98102.0,4,LAKE UNION,47.63663,-122.32788,1990,1.0,4.0,36792,0,36792,"Multifamily Housing, Parking",Multifamily Housing,36792.0,Parking,12960.0,,,,65.0,34.90000153,37.79999924,83.90000153,88.30000305,1285646.75,1390935.0,0.0,243644.0938,831314.0,4543.330078,454333.0,False,Compliant,,29.93,0.81,Multi usage,73.95,26.05,-0.41579386891058895
27100,Multifamily HR (10+),Hotel,Four Seasons Hotel,99 Union Street,98101.0,7,DOWNTOWN,47.60742,-122.33919,2008,1.0,20.0,326516,0,326516,"Hotel, Multifamily Housing, Parking, Retail Store",Hotel,252462.0,Multifamily Housing,145594.0,Parking,22801.0,,3.0,142.6000061,145.1999969,279.6000061,280.7999878,59107620.0,60202900.0,19654762.0,7131492.5,24332652.0,151202.0469,15120205.0,False,Compliant,,2489.78,7.63,Multi usage,34.59,65.41,1.353824200473392
27102,Multifamily MR (5-9),Mid-Rise Multifamily,Fifth Avenue Apartments,1401 5th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63165,-122.34793,1963,1.0,7.0,28277,0,28277,"Multifamily Housing, Parking",Multifamily Housing,28227.0,Parking,2500.0,,,,94.0,24.0,24.70000076,75.5,77.59999847,678663.3125,697525.125,0.0,198904.7969,678663.0,0.0,0.0,False,Compliant,,4.73,0.17,Multi usage,91.86,8.14,-0.4678030150662564
27107,Multifamily MR (5-9),Mid-Rise Multifamily,NoMa,5650 24th Ave NW,98107.0,6,BALLARD,47.6696,-122.38735,2007,1.0,6.0,109222,0,109222,"Multifamily Housing, Parking",Multifamily Housing,109222.0,Parking,44616.0,,,,87.0,28.89999962,30.5,85.40000153,89.19999695,3151107.75,3328653.25,0.0,844638.375,2881906.0,2692.009766,269201.0,False,Compliant,,34.39,0.31,Multi usage,71.0,29.0,0.02660454049105445
27117,NonResidential,Warehouse,N W WAREHOUSE,6540 5TH PL S,98108.0,2,GREATER DUWAMISH,47.54443,-122.32688,1976,1.0,1.0,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,,,,,,43.0,28.10000038,31.20000076,56.09999847,60.09999847,592088.125,657383.1875,0.0,78199.0,266815.0,3252.730225,325273.0,False,Compliant,,19.14,0.91,Mono usage,0.0,100.0,-0.5120062083403099
27122,NonResidential,Warehouse,Cedar Heights,6535 5th Place South,98108.0,2,GREATER DUWAMISH,47.54491,-122.32758,1951,1.0,2.0,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,,,,52.0,44.0,51.29999924,81.80000305,89.40000153,1321065.0,1539819.875,0.0,149629.5,510536.0,8105.290039,810529.0,False,Compliant,,46.61,1.66,Mono usage,0.0,100.0,-0.46929946143245
27131,NonResidential,Distribution Center,Pacific Rubber Inc,6720 E Marginal Way S,98108.0,2,GREATER DUWAMISH,47.54333,-122.32792,1974,1.0,1.0,25620,0,25620,Distribution Center,Distribution Center,25620.0,,,,,,82.0,21.5,25.5,38.0,43.09999847,550324.1875,652579.875,0.0,55670.89844,189949.0,3603.75,360375.0,False,Compliant,,20.46,0.8,Mono usage,0.0,100.0,-0.4840318232090172
27141,NonResidential,Warehouse,(ID27141) TSUE CHONG BUILDING,800 S Weller St,98144.0,2,DOWNTOWN,47.59775,-122.32219,1992,1.0,3.0,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,,,,,,14.0,49.09999847,49.09999847,154.1999969,154.1999969,1632472.0,1632472.0,0.0,478450.0938,1632472.0,0.0,0.0,False,Compliant,,11.38,0.34,Mono usage,0.0,100.0,-0.4375015031369239
27142,NonResidential,K-12 School,St. James Cathedral Place,803 Terry,98104.0,3,EAST,47.60745,-122.32542,1912,1.0,4.0,27800,0,27800,K-12 School,K-12 School,11093.0,,,,,,8.0,106.5,115.0,211.3999939,220.1999969,1181428.75,1275996.25,0.0,154882.7031,528460.0,6529.689941,652969.0,False,Compliant,,38.36,1.38,Mono usage,0.0,100.0,-0.4707165045220701
27160,Multifamily MR (5-9),Mid-Rise Multifamily,Montreux Condominium,425 Vine Street,98121.0,7,DOWNTOWN,47.61758,-122.34632,1998,1.0,7.0,74162,0,74162,"Multifamily Housing, Office, Other, Other - Recreation, Parking, Restaurant",Multifamily Housing,62285.0,Parking,4000.0,Restaurant,597.0,,,41.29999924,43.29999924,117.5,121.6999969,2646523.5,2774286.5,0.0,666413.875,2273804.0,3727.189941,372719.0,False,Compliant,,35.65,0.48,Multi usage,93.13,6.87,-0.18753998848342598
27162,NonResidential,Supermarket / Grocery Store,West Seattle Thriftway,4201 SW MORGAN ST,98136.0,1,SOUTHWEST,47.54427,-122.38609,1998,1.0,1.0,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,,,,,,22.0,273.7000122,283.2999878,651.2999878,661.4000244,8687690.0,8992072.0,0.0,1620309.625,5528496.0,31591.93555,3159194.0,False,Compliant,,206.33,6.12,Mono usage,0.0,100.0,-0.43464298518027655
27184,NonResidential,Mixed Use Property,property #10,1050 w nickerson/1050 w Ewing st.,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65532,-122.37133,1961,1.0,2.0,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,,,57.79999924,65.90000153,86.90000153,98.0,2171751.5,2477406.25,0.0,138408.2969,472249.0,16995.02344,1699502.0,False,Compliant,,93.55,2.49,Multi usage,0.0,100.0,-0.41085864987432597
27192,Multifamily LR (1-4),Low-Rise Multifamily,The Iliad Apartments,112 Bellevue Ave East,98102.0,3,EAST,47.61902,-122.32639,1965,1.0,4.0,26153,0,26153,"Multifamily Housing, Parking",Multifamily Housing,22729.0,Parking,2739.0,,,,80.0,26.10000038,27.5,82.0,86.30000305,593543.3125,624559.5,0.0,173957.5938,593543.0,0.0,0.0,False,Compliant,,4.14,0.16,Multi usage,89.25,10.75,-0.48077628886950213
27198,Multifamily HR (10+),High-Rise Multifamily,Royal Crest Condominium,2100 3rd Ave,98121.0,7,DOWNTOWN,47.61353,-122.34232,1973,1.0,26.0,187080,0,187080,"Multifamily Housing, Retail Store",Multifamily Housing,181135.0,Retail Store,5410.0,,,,86.0,34.59999847,38.0,96.19999695,106.4000015,6454820.0,7081851.0,0.0,1566533.75,5345013.0,11098.05957,1109806.0,False,Compliant,,96.2,0.51,Multi usage,97.1,2.9,0.5021568718343259
